2018-04-16 13:14:41.564950,-1133,28.4,"[5.1, 9.4, 4.4, 2.0]"
2018-04-16 13:14:43.574997,-1132,28.3,"[0.5, 0.5, 0.0, 0.5]"
2018-04-16 13:14:45.587770,-1132,28.4,"[1.0, 7.0, 2.0, 1.0]"
2018-04-16 13:14:47.597748,-1132,28.4,"[1.0, 2.5, 0.0, 0.0]"
2018-04-16 13:14:49.610382,-774,28.4,"[0.0, 2.0, 1.0, 0.0]"
2018-04-16 13:14:51.623154,-772,28.4,"[2.0, 2.5, 0.5, 0.0]"
2018-04-16 13:14:53.636199,-1128,28.4,"[3.0, 2.0, 4.4, 2.4]"
2018-04-16 13:14:55.648947,-1133,28.4,"[0.0, 0.5, 2.5, 0.0]"
2018-04-16 13:14:57.662719,-1132,28.4,"[1.0, 0.5, 3.0, 0.0]"
2018-04-16 13:14:59.675016,-1132,28.4,"[4.0, 12.0, 1.5, 0.5]"
2018-04-16 13:15:01.684119,-1134,28.4,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 13:15:03.694475,-1134,28.4,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 13:15:05.707418,-1134,28.4,"[2.0, 2.0, 0.0, 0.0]"
2018-04-16 13:15:07.720538,-1135,28.4,"[0.0, 0.0, 1.0, 0.0]"
2018-04-16 13:15:09.733294,-1135,28.4,"[0.5, 2.5, 0.5, 0.0]"
2018-04-16 13:15:11.746642,-1136,28.4,"[1.0, 2.0, 0.0, 1.0]"
2018-04-16 13:15:13.759487,-1137,28.4,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 13:15:15.772471,-1137,28.4,"[0.0, 2.9, 0.0, 0.0]"
2018-04-16 13:15:17.785876,-1138,28.4,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 13:15:19.798681,-1138,28.3,"[0.0, 2.0, 0.0, 1.5]"
2018-04-16 13:15:21.811698,-1138,28.3,"[1.5, 2.0, 0.0, 0.0]"
2018-04-16 13:15:23.824567,-1138,28.3,"[0.5, 1.0, 0.0, 1.0]"
2018-04-16 13:15:25.837597,-1139,28.3,"[1.5, 1.5, 0.0, 0.0]"
2018-04-16 13:15:27.850515,-1139,28.3,"[0.0, 1.5, 0.0, 0.0]"
2018-04-16 13:15:29.863254,-1140,28.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 13:15:31.876811,-1140,28.3,"[1.5, 1.0, 0.0, 0.0]"
2018-04-16 13:15:33.889894,-1140,28.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 13:15:35.903786,-1141,28.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 13:15:37.917664,-1141,28.3,"[1.5, 1.0, 0.0, 0.0]"
2018-04-16 13:15:39.930482,-1141,28.3,"[1.5, 0.5, 0.5, 0.0]"
2018-04-16 13:15:41.944278,-1141,28.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 13:15:43.958307,-1140,28.3,"[2.0, 1.0, 0.0, 0.0]"
2018-04-16 13:15:45.972005,-1141,28.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 13:15:47.984830,-1140,28.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 13:15:49.997858,-1141,28.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 13:15:52.011558,-1141,28.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 13:15:54.025275,-1141,28.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 13:15:56.039211,-1141,28.3,"[0.5, 1.0, 0.0, 0.0]"
2018-04-16 13:15:58.052015,-1141,28.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 13:16:00.065002,-1142,28.3,"[0.5, 1.0, 0.0, 0.0]"
2018-04-16 13:16:02.078674,-1141,28.3,"[1.0, 1.5, 0.0, 0.0]"
