2018-04-16 11:37:12.376321,-1191
2018-04-16 11:37:14.383248,-1191
2018-04-16 11:37:16.390185,-851
2018-04-16 11:37:18.398052,-795
2018-04-16 11:37:20.406087,-1192
2018-04-16 11:37:22.413951,-1150
2018-04-16 11:37:24.421999,-814
2018-04-16 11:37:26.428926,-824
2018-04-16 11:37:28.435659,-1189
2018-04-16 11:37:30.442844,-1189
2018-04-16 11:37:32.451066,-925
2018-04-16 11:37:34.459616,-845
2018-04-16 11:37:36.466699,-1187
2018-04-16 11:37:38.474663,-1187
2018-04-16 11:37:40.482870,-1185
2018-04-16 11:37:42.496166,-1184
2018-04-16 11:37:44.504227,-1184
2018-04-16 11:37:46.511256,-1183
2018-04-16 11:37:48.519056,-1182
2018-04-16 11:37:50.527549,-1182
2018-04-16 11:37:52.535719,-1181
2018-04-16 11:37:54.544236,-1181
2018-04-16 11:37:56.551413,-1180
2018-04-16 11:37:58.557677,-1181
2018-04-16 11:38:00.565812,-1181
2018-04-16 11:38:02.573868,-1169
2018-04-16 11:38:04.581982,-1146
2018-04-16 11:38:06.589008,-1161
2018-04-16 11:38:08.596840,-1123
2018-04-16 11:38:10.604799,-1170
