2018-04-16 11:55:52.979681,-1132
2018-04-16 11:55:54.987701,-1132
2018-04-16 11:55:56.995600,-1132
2018-04-16 11:55:59.003728,-1132
2018-04-16 11:56:01.010632,-1132
2018-04-16 11:56:03.016673,-1131
2018-04-16 11:56:05.023561,-1130
2018-04-16 11:56:07.031311,-1129
2018-04-16 11:56:09.039274,-1128
2018-04-16 11:56:11.046135,-1128
2018-04-16 11:56:13.053963,-1127
2018-04-16 11:56:15.061935,-1126
2018-04-16 11:56:17.069733,-1126
2018-04-16 11:56:19.077762,-1125
2018-04-16 11:56:21.084713,-1125
2018-04-16 11:56:23.092771,-1125
2018-04-16 11:56:25.100969,-1125
2018-04-16 11:56:27.108847,-1124
2018-04-16 11:56:29.117632,-1124
2018-04-16 11:56:31.125638,-1124
2018-04-16 11:56:33.132554,-1124
2018-04-16 11:56:35.139492,-1125
2018-04-16 11:56:37.147366,-1125
2018-04-16 11:56:39.155436,-1126
2018-04-16 11:56:41.162337,-1127
2018-04-16 11:56:43.170155,-1128
2018-04-16 11:56:45.178175,-1129
2018-04-16 11:56:47.186148,-1130
2018-04-16 11:56:49.194330,-1131
2018-04-16 11:56:51.201305,-1132
2018-04-16 11:56:53.209162,-1132
2018-04-16 11:56:55.217136,-1133
2018-04-16 11:56:57.225058,-1134
2018-04-16 11:56:59.234045,-1134
2018-04-16 11:57:01.242042,-1134
2018-04-16 11:57:03.248949,-1134
2018-04-16 11:57:05.255985,-1134
2018-04-16 11:57:07.263887,-1134
2018-04-16 11:57:09.272504,-1133
2018-04-16 11:57:11.280021,-1132
2018-04-16 11:57:13.287859,-1131
2018-04-16 11:57:15.295839,-1130
2018-04-16 11:57:17.303714,-1128
2018-04-16 11:57:19.311706,-1127
2018-04-16 11:57:21.318600,-1125
2018-04-16 11:57:23.325547,-1124
2018-04-16 11:57:25.333429,-1122
2018-04-16 11:57:27.342434,-1121
2018-04-16 11:57:29.351409,-1119
2018-04-16 11:57:31.359419,-1118
2018-04-16 11:57:33.366311,-1117
2018-04-16 11:57:35.373261,-1116
2018-04-16 11:57:37.381119,-1115
2018-04-16 11:57:39.389143,-1114
2018-04-16 11:57:41.396161,-1113
2018-04-16 11:57:43.403990,-1112
2018-04-16 11:57:45.411944,-1111
2018-04-16 11:57:47.418935,-1111
2018-04-16 11:57:49.425964,-1110
2018-04-16 11:57:51.432920,-1110
2018-04-16 11:57:53.439942,-1109
2018-04-16 11:57:55.446982,-1109
2018-04-16 11:57:57.454836,-1108
2018-04-16 11:57:59.462957,-1108
2018-04-16 11:58:01.469961,-1108
2018-04-16 11:58:03.476849,-1108
2018-04-16 11:58:05.483748,-1108
2018-04-16 11:58:07.491623,-1109
2018-04-16 11:58:09.499668,-1109
2018-04-16 11:58:11.506627,-1109
2018-04-16 11:58:13.514546,-1109
2018-04-16 11:58:15.522665,-1109
2018-04-16 11:58:17.529600,-1109
2018-04-16 11:58:19.536520,-1109
2018-04-16 11:58:21.543441,-1109
2018-04-16 11:58:23.550436,-1109
2018-04-16 11:58:25.557392,-1109
2018-04-16 11:58:27.565228,-1109
2018-04-16 11:58:29.573294,-1109
2018-04-16 11:58:31.580199,-1109
2018-04-16 11:58:33.587101,-1109
2018-04-16 11:58:35.594035,-1109
2018-04-16 11:58:37.601809,-1109
2018-04-16 11:58:39.609796,-1109
2018-04-16 11:58:41.616705,-1109
2018-04-16 11:58:43.623613,-1109
2018-04-16 11:58:45.630544,-1109
2018-04-16 11:58:47.636861,-1110
2018-04-16 11:58:49.643847,-1110
2018-04-16 11:58:51.650743,-1110
2018-04-16 11:58:53.656885,-1110
2018-04-16 11:58:55.663931,-1111
2018-04-16 11:58:57.670828,-1111
2018-04-16 11:58:59.676732,-1111
2018-04-16 11:59:01.683641,-1111
2018-04-16 11:59:03.690525,-1111
2018-04-16 11:59:05.696715,-1111
2018-04-16 11:59:07.704572,-1111
2018-04-16 11:59:09.712679,-1112
2018-04-16 11:59:11.719620,-1112
2018-04-16 11:59:13.726523,-1113
2018-04-16 11:59:15.733427,-1113
2018-04-16 11:59:17.740336,-1113
2018-04-16 11:59:19.747225,-1113
2018-04-16 11:59:21.754084,-1114
2018-04-16 11:59:23.760955,-1114
2018-04-16 11:59:25.767830,-1114
2018-04-16 11:59:27.774702,-1114
2018-04-16 11:59:29.781769,-1114
2018-04-16 11:59:31.788784,-1114
2018-04-16 11:59:33.795649,-1114
2018-04-16 11:59:35.802514,-1114
2018-04-16 11:59:37.810308,-1113
2018-04-16 11:59:39.818277,-1113
2018-04-16 11:59:41.825211,-1113
2018-04-16 11:59:43.832094,-1113
2018-04-16 11:59:45.838964,-1112
2018-04-16 11:59:47.845916,-1112
2018-04-16 11:59:49.852865,-1112
2018-04-16 11:59:51.859740,-1111
2018-04-16 11:59:53.866689,-1111
2018-04-16 11:59:55.873568,-1111
2018-04-16 11:59:57.880419,-1110
2018-04-16 11:59:59.888179,-1110
2018-04-16 12:00:01.895234,-1109
2018-04-16 12:00:03.902098,-1109
2018-04-16 12:00:05.908988,-1109
2018-04-16 12:00:07.916928,-1108
2018-04-16 12:00:09.925069,-1108
2018-04-16 12:00:11.933157,-1107
2018-04-16 12:00:13.941410,-1106
2018-04-16 12:00:15.946666,-1106
2018-04-16 12:00:17.953718,-1105
2018-04-16 12:00:19.960833,-1105
2018-04-16 12:00:21.968650,-1104
2018-04-16 12:00:23.976746,-1104
2018-04-16 12:00:25.983744,-1103
2018-04-16 12:00:27.990628,-1103
2018-04-16 12:00:29.997736,-1103
2018-04-16 12:00:32.005811,-1102
2018-04-16 12:00:34.013849,-1103
2018-04-16 12:00:36.020981,-1102
2018-04-16 12:00:38.029095,-1102
2018-04-16 12:00:40.037215,-1102
2018-04-16 12:00:42.044339,-1102
2018-04-16 12:00:44.051614,-1102
2018-04-16 12:00:46.058481,-1102
2018-04-16 12:00:48.065562,-1102
2018-04-16 12:00:50.072715,-1102
2018-04-16 12:00:52.080570,-1102
2018-04-16 12:00:54.092240,-1102
2018-04-16 12:00:56.099325,-1102
2018-04-16 12:00:58.106209,-1103
2018-04-16 12:01:00.113115,-1103
2018-04-16 12:01:02.120889,-1102
2018-04-16 12:01:04.128876,-1103
2018-04-16 12:01:06.135757,-1103
2018-04-16 12:01:08.143590,-1103
2018-04-16 12:01:10.151594,-1103
2018-04-16 12:01:12.158582,-1104
2018-04-16 12:01:14.165427,-1105
2018-04-16 12:01:16.172333,-1105
2018-04-16 12:01:18.179224,-1105
2018-04-16 12:01:20.186108,-1106
2018-04-16 12:01:22.193968,-1107
2018-04-16 12:01:24.202006,-1107
2018-04-16 12:01:26.208910,-1108
2018-04-16 12:01:28.215800,-1108
2018-04-16 12:01:30.222723,-1109
2018-04-16 12:01:32.230553,-1109
2018-04-16 12:01:34.238556,-1110
2018-04-16 12:01:36.245405,-1111
2018-04-16 12:01:38.253233,-1110
2018-04-16 12:01:40.261290,-1111
2018-04-16 12:01:42.268234,-1111
2018-04-16 12:01:44.275152,-1111
2018-04-16 12:01:46.282040,-1112
2018-04-16 12:01:48.288903,-1112
2018-04-16 12:01:50.295808,-1112
2018-04-16 12:01:52.303675,-1112
2018-04-16 12:01:54.311710,-1113
2018-04-16 12:01:56.318591,-1113
2018-04-16 12:01:58.325484,-1113
2018-04-16 12:02:00.332432,-1114
2018-04-16 12:02:02.340339,-1115
2018-04-16 12:02:04.346693,-1115
2018-04-16 12:02:06.353556,-1115
2018-04-16 12:02:08.361341,-1116
2018-04-16 12:02:10.369349,-1116
2018-04-16 12:02:12.376242,-1116
2018-04-16 12:02:14.383173,-1116
2018-04-16 12:02:16.390031,-1116
2018-04-16 12:02:18.396866,-1117
2018-04-16 12:02:20.403722,-1117
2018-04-16 12:02:22.411562,-1117
2018-04-16 12:02:24.419593,-1117
2018-04-16 12:02:26.426529,-1117
2018-04-16 12:02:28.433468,-1117
2018-04-16 12:02:30.440341,-1117
2018-04-16 12:02:32.448134,-1117
2018-04-16 12:02:34.456111,-1117
2018-04-16 12:02:36.462980,-1118
2018-04-16 12:02:38.470870,-1118
2018-04-16 12:02:40.478919,-1118
2018-04-16 12:02:42.485822,-1118
2018-04-16 12:02:44.492742,-1118
2018-04-16 12:02:46.499648,-1118
2018-04-16 12:02:48.506569,-1118
2018-04-16 12:02:50.513498,-1118
2018-04-16 12:02:52.521323,-1118
2018-04-16 12:02:54.529326,-1118
2018-04-16 12:02:56.536238,-1118
2018-04-16 12:02:58.543167,-1118
2018-04-16 12:03:00.550096,-1118
2018-04-16 12:03:02.557904,-1118
2018-04-16 12:03:04.565928,-1118
2018-04-16 12:03:06.572785,-1119
