2018-04-16 15:15:27.034088,-1145,29.3,"[1.0, 3.5, 0.0, 1.5]"
2018-04-16 15:15:29.047380,-1145,29.3,"[2.0, 0.0, 0.0, 1.0]"
2018-04-16 15:15:31.059866,-1146,29.3,"[1.5, 0.5, 0.0, 0.5]"
2018-04-16 15:15:33.072412,-1146,29.3,"[2.0, 0.0, 0.0, 2.0]"
2018-04-16 15:15:35.084865,-1146,29.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 15:15:37.097457,-1146,29.3,"[1.5, 0.0, 0.0, 1.0]"
2018-04-16 15:15:39.109819,-1146,29.3,"[0.0, 0.0, 0.0, 1.5]"
2018-04-16 15:15:41.122179,-1146,29.3,"[1.5, 0.0, 0.0, 2.0]"
2018-04-16 15:15:43.134487,-1146,29.3,"[1.0, 0.0, 0.0, 0.5]"
2018-04-16 15:15:45.146909,-1146,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:15:47.159134,-1146,29.3,"[1.0, 0.0, 0.0, 1.0]"
2018-04-16 15:15:49.171469,-1146,29.3,"[2.0, 0.0, 0.0, 0.5]"
2018-04-16 15:15:51.183687,-1147,29.3,"[1.0, 0.0, 0.0, 0.0]"
2018-04-16 15:15:53.196180,-1147,29.3,"[1.5, 0.0, 0.0, 0.5]"
2018-04-16 15:15:55.208411,-1147,29.3,"[0.0, 0.0, 0.0, 1.0]"
2018-04-16 15:15:57.220693,-1147,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:15:59.232883,-1147,29.3,"[1.0, 0.0, 0.0, 0.0]"
2018-04-16 15:16:01.245490,-1147,29.3,"[4.4, 0.5, 0.0, 0.5]"
2018-04-16 15:16:03.257480,-1147,29.3,"[2.0, 1.5, 0.0, 1.5]"
2018-04-16 15:16:05.268944,-1147,29.3,"[8.8, 3.0, 0.0, 3.0]"
2018-04-16 15:16:07.278537,-1147,29.3,"[0.0, 1.0, 0.5, 0.5]"
2018-04-16 15:16:09.290853,-1148,29.3,"[1.5, 0.5, 0.0, 1.0]"
2018-04-16 15:16:11.303181,-1148,29.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 15:16:13.315838,-1148,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:16:15.328060,-1148,29.3,"[0.5, 0.5, 0.0, 1.0]"
2018-04-16 15:16:17.340352,-1148,29.3,"[2.5, 0.0, 0.0, 1.0]"
2018-04-16 15:16:19.352635,-1148,29.3,"[0.0, 0.5, 0.0, 0.0]"
2018-04-16 15:16:21.365531,-1148,29.3,"[1.5, 2.0, 0.0, 0.0]"
2018-04-16 15:16:23.377509,-1148,29.3,"[0.0, 0.0, 0.0, 1.0]"
2018-04-16 15:16:25.389041,-1148,29.3,"[0.5, 2.0, 0.0, 0.5]"
2018-04-16 15:16:27.401606,-1148,29.3,"[1.0, 1.0, 0.5, 0.0]"
2018-04-16 15:16:29.413872,-1148,29.3,"[1.0, 0.5, 0.0, 1.5]"
2018-04-16 15:16:31.426307,-1148,29.3,"[0.5, 0.0, 0.0, 1.0]"
2018-04-16 15:16:33.437526,-1149,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:16:35.450018,-1148,29.3,"[1.0, 0.0, 0.0, 0.0]"
2018-04-16 15:16:37.462477,-1149,29.3,"[1.5, 0.5, 0.0, 1.0]"
2018-04-16 15:16:39.475063,-1149,29.3,"[0.5, 0.5, 0.0, 0.5]"
2018-04-16 15:16:41.487369,-1149,29.3,"[1.0, 0.5, 0.0, 0.5]"
2018-04-16 15:16:43.499664,-1149,29.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 15:16:45.511868,-1149,29.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 15:16:47.524100,-1149,29.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 15:16:49.536483,-1149,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:16:51.548702,-1149,29.3,"[1.0, 0.0, 0.0, 0.0]"
2018-04-16 15:16:53.561407,-1149,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:16:55.573636,-1150,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:16:57.586347,-1149,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:16:59.598534,-1150,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:01.610884,-1150,29.3,"[0.0, 2.0, 1.0, 0.5]"
2018-04-16 15:17:03.623116,-1150,29.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 15:17:05.635782,-1150,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:17:07.648040,-1150,29.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 15:17:09.660497,-1149,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:17:11.672731,-1150,29.3,"[1.0, 0.5, 0.0, 0.0]"
2018-04-16 15:17:13.685497,-1149,29.3,"[3.5, 0.0, 0.0, 0.5]"
2018-04-16 15:17:15.697788,-1150,29.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:17.710210,-1149,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:19.722406,-1150,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:17:21.735109,-1150,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:23.747401,-1150,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:25.759757,-1150,29.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 15:17:27.771973,-1150,29.3,"[3.0, 0.5, 0.0, 0.0]"
2018-04-16 15:17:29.784320,-1150,29.3,"[1.5, 0.5, 0.5, 0.0]"
2018-04-16 15:17:31.796713,-1150,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:33.808967,-1150,29.3,"[0.5, 0.0, 0.5, 0.0]"
2018-04-16 15:17:35.821218,-1150,29.3,"[1.5, 0.5, 1.0, 0.0]"
2018-04-16 15:17:37.833526,-1150,29.3,"[1.0, 0.5, 0.5, 0.0]"
2018-04-16 15:17:39.845968,-1150,29.3,"[1.0, 0.5, 1.0, 0.0]"
2018-04-16 15:17:41.858308,-1149,29.3,"[0.0, 0.5, 0.5, 0.0]"
2018-04-16 15:17:43.870566,-1149,29.3,"[1.0, 1.0, 1.5, 0.0]"
2018-04-16 15:17:45.882927,-1149,29.3,"[0.5, 0.5, 0.5, 0.0]"
2018-04-16 15:17:47.895532,-1149,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:17:49.907856,-1149,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:17:51.920050,-1149,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:17:53.932309,-1149,29.3,"[1.0, 0.5, 0.5, 0.0]"
2018-04-16 15:17:55.944644,-1149,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:17:57.956880,-1149,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:17:59.969134,-1149,29.3,"[0.5, 0.0, 1.0, 0.0]"
2018-04-16 15:18:01.981392,-1148,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:03.992711,-1149,29.3,"[4.1, 0.0, 0.5, 3.0]"
2018-04-16 15:18:06.001488,-1149,29.3,"[2.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:08.011111,-1148,29.3,"[0.0, 0.0, 0.5, 0.0]"
2018-04-16 15:18:10.023318,-1148,29.3,"[2.0, 0.0, 0.5, 0.0]"
2018-04-16 15:18:12.036252,-1148,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:18:14.048498,-1147,29.3,"[1.0, 0.0, 0.0, 0.0]"
2018-04-16 15:18:16.060919,-1148,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:18.073143,-1147,29.3,"[0.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:20.086085,-1148,29.3,"[3.0, 0.0, 0.0, 0.0]"
2018-04-16 15:18:22.098285,-1148,29.3,"[2.0, 0.0, 0.5, 0.0]"
2018-04-16 15:18:24.110766,-1147,29.3,"[0.5, 0.0, 1.5, 0.0]"
2018-04-16 15:18:26.123056,-1147,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:18:28.135903,-1148,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:18:30.148157,-1147,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:32.160474,-1147,29.3,"[0.5, 0.0, 1.5, 0.0]"
2018-04-16 15:18:34.172667,-1147,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:18:36.187364,-1147,29.3,"[2.5, 0.0, 1.5, 0.0]"
2018-04-16 15:18:38.202491,-1146,29.3,"[0.0, 1.0, 1.5, 0.5]"
2018-04-16 15:18:40.216075,-1147,29.3,"[5.0, 0.5, 4.1, 0.5]"
2018-04-16 15:18:42.225694,-1146,29.3,"[0.5, 0.0, 2.0, 0.0]"
2018-04-16 15:18:44.237502,-1146,29.3,"[0.5, 0.0, 0.5, 0.0]"
2018-04-16 15:18:46.249921,-1146,29.3,"[0.5, 0.0, 2.0, 0.0]"
2018-04-16 15:18:48.262172,-1145,29.3,"[1.0, 0.0, 0.0, 0.5]"
2018-04-16 15:18:50.274512,-1145,29.3,"[0.0, 0.0, 1.5, 0.5]"
2018-04-16 15:18:52.286761,-1145,29.3,"[0.0, 0.5, 1.0, 0.0]"
2018-04-16 15:18:54.297542,-1145,29.3,"[1.0, 0.0, 2.0, 0.0]"
2018-04-16 15:18:56.309835,-1145,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:18:58.322320,-1145,29.3,"[0.0, 0.5, 1.5, 0.5]"
2018-04-16 15:19:00.334817,-1145,29.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 15:19:02.347426,-1145,29.3,"[1.5, 0.5, 1.5, 0.0]"
2018-04-16 15:19:04.360080,-1145,29.3,"[0.0, 0.0, 1.0, 0.0]"
2018-04-16 15:19:06.372476,-1145,29.3,"[1.5, 0.5, 1.5, 0.0]"
2018-04-16 15:19:08.385604,-1145,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:19:10.398203,-1145,29.3,"[0.5, 0.0, 1.5, 0.0]"
2018-04-16 15:19:12.410445,-1145,29.3,"[1.0, 0.0, 0.5, 0.0]"
2018-04-16 15:19:14.422689,-1145,29.3,"[2.0, 1.0, 1.5, 0.0]"
2018-04-16 15:19:16.435103,-1145,29.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 15:19:18.447359,-1145,29.3,"[1.0, 0.0, 1.5, 0.0]"
2018-04-16 15:19:20.459649,-1145,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:19:22.471915,-1145,29.3,"[0.5, 0.0, 1.0, 0.0]"
2018-04-16 15:19:24.483212,-1145,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:19:26.495794,-1145,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:19:28.508109,-1145,29.3,"[0.5, 0.0, 1.0, 0.0]"
2018-04-16 15:19:30.520449,-1145,29.3,"[0.5, 0.5, 1.0, 0.0]"
2018-04-16 15:19:32.532777,-1145,29.3,"[1.0, 0.5, 1.5, 0.0]"
2018-04-16 15:19:34.545433,-1145,29.3,"[1.5, 0.5, 1.0, 0.0]"
2018-04-16 15:19:36.557785,-1145,29.3,"[0.0, 0.0, 1.5, 0.0]"
2018-04-16 15:19:38.570005,-1145,29.3,"[0.5, 0.5, 1.5, 0.0]"
2018-04-16 15:19:40.582313,-1145,29.3,"[3.0, 0.0, 1.0, 0.0]"
2018-04-16 15:19:42.594762,-1145,29.3,"[0.5, 0.0, 1.0, 0.0]"
2018-04-16 15:19:44.607141,-1145,29.3,"[0.5, 0.5, 1.0, 0.0]"
2018-04-16 15:19:46.619498,-1145,29.3,"[1.0, 1.0, 1.0, 0.0]"
2018-04-16 15:19:48.631971,-1145,29.3,"[1.0, 0.5, 0.0, 0.0]"
2018-04-16 15:19:50.644241,-1144,29.3,"[1.0, 0.0, 1.0, 0.0]"
2018-04-16 15:19:52.657220,-1144,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:19:54.669494,-1143,29.3,"[1.0, 0.5, 2.5, 0.0]"
2018-04-16 15:19:56.681960,-1143,29.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 15:19:58.694149,-1142,29.3,"[2.0, 0.0, 0.5, 0.0]"
2018-04-16 15:20:00.706793,-1142,29.3,"[1.5, 0.0, 0.0, 0.0]"
2018-04-16 15:20:02.718977,-1142,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:20:04.730523,-1142,29.3,"[3.0, 2.0, 3.5, 1.0]"
2018-04-16 15:20:06.739231,-1142,29.3,"[0.5, 0.5, 0.0, 0.0]"
2018-04-16 15:20:08.747522,-1141,29.3,"[1.0, 0.0, 1.5, 0.0]"
2018-04-16 15:20:10.759745,-1141,29.3,"[0.5, 0.0, 0.5, 0.0]"
2018-04-16 15:20:12.772209,-1140,29.3,"[0.5, 0.0, 2.0, 0.0]"
2018-04-16 15:20:14.784516,-1141,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:20:16.797035,-1140,29.3,"[0.0, 0.0, 1.5, 0.0]"
2018-04-16 15:20:18.807492,-1140,29.3,"[0.0, 0.0, 1.0, 0.0]"
2018-04-16 15:20:20.819829,-1140,29.3,"[2.0, 0.0, 1.5, 0.0]"
2018-04-16 15:20:22.832081,-1140,29.3,"[1.0, 0.0, 0.5, 0.0]"
2018-04-16 15:20:24.844479,-1141,29.3,"[0.5, 0.0, 1.0, 0.0]"
2018-04-16 15:20:26.856750,-1140,29.3,"[1.0, 0.0, 0.5, 0.0]"
2018-04-16 15:20:28.871930,-1140,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:20:30.884212,-1140,29.3,"[1.0, 0.5, 0.5, 0.0]"
2018-04-16 15:20:32.896957,-1140,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:20:34.909189,-1141,29.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 15:20:36.921386,-1140,29.3,"[0.5, 0.0, 1.5, 0.0]"
2018-04-16 15:20:38.933743,-1140,29.3,"[1.0, 0.0, 0.5, 0.0]"
2018-04-16 15:20:40.946365,-1141,29.3,"[1.0, 0.0, 2.0, 0.0]"
2018-04-16 15:20:42.958790,-1140,29.3,"[0.5, 0.0, 0.0, 0.0]"
2018-04-16 15:20:44.971053,-1141,29.3,"[1.0, 0.0, 2.0, 0.0]"
2018-04-16 15:20:46.983490,-1140,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:20:48.995979,-1140,29.3,"[0.5, 0.0, 1.5, 0.0]"
2018-04-16 15:20:51.008922,-1140,29.3,"[0.0, 1.0, 0.0, 0.0]"
2018-04-16 15:20:53.021195,-1140,29.3,"[1.0, 1.0, 1.5, 0.0]"
2018-04-16 15:20:55.033764,-1140,29.3,"[2.0, 1.0, 0.0, 0.0]"
2018-04-16 15:20:57.046176,-1140,29.3,"[5.1, 8.3, 2.0, 4.5]"
2018-04-16 15:20:59.057536,-1140,29.3,"[0.5, 0.0, 0.5, 0.0]"
2018-04-16 15:21:01.069781,-1140,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:21:03.082258,-1141,29.3,"[0.5, 0.5, 0.5, 0.0]"
2018-04-16 15:21:05.094539,-1141,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:21:07.107007,-1141,29.3,"[2.0, 0.0, 0.0, 0.0]"
2018-04-16 15:21:09.119206,-1141,29.3,"[3.5, 0.0, 1.0, 0.0]"
2018-04-16 15:21:11.131696,-1141,29.3,"[0.0, 1.0, 0.5, 0.0]"
2018-04-16 15:21:13.143887,-1141,29.3,"[0.5, 0.5, 2.0, 0.0]"
2018-04-16 15:21:15.156547,-1141,29.3,"[1.0, 0.0, 0.0, 0.5]"
2018-04-16 15:21:17.167484,-1141,29.3,"[1.5, 0.0, 1.0, 0.0]"
2018-04-16 15:21:19.179931,-1141,29.3,"[1.0, 0.0, 0.5, 0.0]"
2018-04-16 15:21:21.192173,-1141,29.3,"[3.0, 0.5, 0.5, 0.0]"
2018-04-16 15:21:23.204643,-1141,29.3,"[1.5, 0.0, 0.5, 0.0]"
2018-04-16 15:21:25.216955,-1141,29.3,"[0.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:27.229408,-1141,29.3,"[0.5, 1.5, 0.0, 0.0]"
2018-04-16 15:21:29.241644,-1141,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:31.254116,-1142,29.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 15:21:33.266550,-1142,29.3,"[0.0, 1.0, 0.0, 0.5]"
2018-04-16 15:21:35.279129,-1142,29.3,"[0.5, 1.0, 0.0, 0.0]"
2018-04-16 15:21:37.291355,-1142,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:39.303828,-1142,29.3,"[0.5, 1.5, 0.0, 0.0]"
2018-04-16 15:21:41.316237,-1142,29.3,"[0.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:43.327513,-1142,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:45.339763,-1142,29.3,"[1.0, 1.0, 0.0, 0.0]"
2018-04-16 15:21:47.352227,-1142,29.3,"[0.5, 1.5, 0.0, 0.0]"
2018-04-16 15:21:49.364500,-1142,29.3,"[1.5, 1.0, 0.0, 0.0]"
2018-04-16 15:21:51.377072,-1142,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:21:53.387487,-1143,29.3,"[0.5, 1.0, 0.0, 0.0]"
2018-04-16 15:21:55.399700,-1142,29.3,"[1.0, 2.0, 0.0, 0.0]"
2018-04-16 15:21:57.411925,-1142,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:21:59.424157,-1142,29.3,"[0.5, 2.0, 0.0, 0.0]"
2018-04-16 15:22:01.436533,-1143,29.3,"[0.0, 0.0, 0.0, 0.0]"
2018-04-16 15:22:03.448682,-1143,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:22:05.460030,-1143,29.3,"[0.5, 5.0, 2.5, 2.0]"
2018-04-16 15:22:07.469665,-1143,29.3,"[0.0, 1.0, 0.0, 0.0]"
2018-04-16 15:22:09.482076,-1143,29.3,"[1.0, 1.5, 0.0, 0.0]"
2018-04-16 15:22:11.494337,-1143,29.3,"[1.5, 1.5, 0.0, 0.0]"
2018-04-16 15:22:13.506927,-1144,29.3,"[0.0, 1.0, 0.0, 0.0]"
2018-04-16 15:22:15.519198,-1144,29.3,"[2.5, 0.0, 0.0, 0.0]"
2018-04-16 15:22:17.531614,-1144,29.3,"[1.5, 0.5, 0.0, 0.0]"
2018-04-16 15:22:19.543950,-1144,29.3,"[3.0, 1.0, 0.0, 0.0]"
2018-04-16 15:22:21.556624,-1144,29.3,"[0.0, 0.0, 0.0, 0.0]"
2018-04-16 15:22:23.568773,-1144,29.3,"[2.0, 1.0, 0.0, 0.0]"
2018-04-16 15:22:25.581220,-1144,29.3,"[2.0, 0.5, 0.0, 0.0]"
2018-04-16 15:22:27.593420,-1144,29.3,"[3.0, 0.0, 0.0, 0.0]"
